id	whg_pid	title	ccodes	lon	lat	added	matches
amh_189c	6599262	Tolcksburg, fort de	CW	-68.851	12.066479	[]	wd:Q104534132
amh_199c	6599263	Tommeldijk, fort		-62.999373	17.498247	[]	wd:Q104534139
amh_188c	6599264	Uitkijk, batterij		-68.861136	12.067865	[]	wd:Q104534131
amh_8739c	6599265	Utrecht, fort 	ID	114.379165	-8.213198	[]	wd:Q104534508
amh_106c	6599266	Utrecht, fort 	MY	101.2	3.4	[]	wd:Q104534079
amh_301c	6599267	Utrecht, redoute 		120.159716	22.999127	[]	wd:Q104534215
amh_163c	6599268	Vaersenbaai, fort	CW	-69.003912	12.160501	[]	wd:Q104534111
amh_253c	6599269	Valdivia, schans bij	CL	-73.25	-39.76666667	[]	wd:Q104534187
amh_45c	6599270	Valkenburg, fort 				[]	
amh_62c	6599271	Valkenburgh, fort 	ID	119.5833333	-4.983333333	[]	wd:Q104534044
amh_8773c	6599272	Vastenburg, fort 	ID	110.83132	-7.57201	[]	wd:Q34158
amh_57c	6599273	Veldwachter, fort	ID	110.6666667	-7.483333333	[]	wd:Q104534042
amh_31c	6599274	Velsen, fort		128.692449	-3.49844	[]	wd:Q104534024
amh_97c	6599275	Verwachting, fort de	ID	125.97989	-2.05539	[]	wd:Q2648495
amh_20c	6599276	Victoria, fort 	ID	128.182342	-3.69155	[]	wd:Q2488326
amh_65c	6599277	Victoria, fort 	IN			[]	
amh_9699c	6599278	Victoria, redoute 		121.76583	25.15818	[]	wd:Q104534287
amh_84c	6599279	Vijf Sinnen, fort	IN	79.83333333	10.75	[]	wd:Q104534062
amh_78c	6599280	Vijfhoek, fort	ID	106.7980555	-6.1424972	[]	wd:Q104534055
amh_8931c	6599281	Vila Velha, belegeringswerken bij		-34.85063	-7.805514	[]	wd:Q104534265
amh_32c	6599282	Vlissingen, fort 		127.910887	-3.648911	[]	wd:Q104534025
amh_659c	6599283	Voorburg, fort	ID	127.383903	0.800905	[]	wd:Q104534218
amh_37c	6599284	Voorzightigheid, fort		129.907494	-4.526872	[]	wd:Q104534029
amh_63c	6599285	Voorzorg, fort				[]	
amh_70c	6599286	Vredenborg, fort 	ID	100.15	-0.6	[]	wd:Q104534049
amh_125c	6599287	Vredenburg, fort 	GH	-1.466667	5.058333	[]	wd:Q2139666
amh_17c	6599288	Vredenburg, fort 	ID	110.366015	-7.800285	[]	wd:Q2551916
amh_66c	6599289	Vreede, fort 	IN			[]	
amh_25c	6599290	Vrydenburg, fort				[]	
amh_8863c	6599291	Wadsworth, fort		-74.0566666	40.605	[]	wd:Q104534240
amh_64c	6599292	Waekzaemheyd, fort				[]	
amh_231c	6599293	Waerdenburgh, fort 	BR	-34.876671	-8.055957	[]	wd:Q104534168
amh_6c	6599294	Wantrouw, fort 		127.5564	-3.33834	[]	wd:Q104534007
amh_165c	6599295	Waterfort, Punda	CW	-68.933545	12.103608	[]	wd:Q104534112
amh_9347c	6599296	Waterkasteel 	ID	106.806389	-6.115278	[]	wd:Q104534285
amh_292c	6599297	Waterkasteel, fort 	BR	-34.859039	-8.047047	[]	wd:Q104534210
amh_38c	6599298	Watervlied, fort				[]	
amh_172c	6599299	Westpunt, fort de		-69.152968	12.370149	[]	wd:Q104534119
amh_89c	6599300	Wilgenburg, fort	ID	106.838889	-6.141944	[]	wd:Q104534065
amh_67c	6599301	Wilhelmus, fort 		76.042137	10.525102	[]	wd:Q104534353
amh_39c	6599302	Wilhelmus, fort 		128.363814	-1.008201	[]	wd:Q104534030
amh_162c	6599303	Wilhelmus, fort 	US	-74.85583	40.083937	[]	wd:Q104534110
amh_170c	6599304	Wilschutsborg, fort	CW	-68.91666667	12.11666667	[]	wd:Q104534117
amh_194c	6599305	Windt, fort de		-62.963919	17.465722	[]	wd:Q104534135
amh_259c	6599306	Wironje kreek, redoute bij				[]	
amh_147c	6599307	Witsen, fort	GH	-1.75	4.916666667	[]	wd:Q5472362
amh_8771c	6599308	Yogyakarta, muren van Kraton	ID	110.35607	-7.81283	[]	
amh_131c	6599309	Zanthoop, fort	ZA	18.455422	-33.92548	[]	wd:Q104534089
amh_68c	6599310	Zeeborg, fort 		76.568086	8.881128	[]	wd:Q104534046
amh_287c	6599311	Zeeburg, redoute 		120.135285	23.020395	[]	wd:Q104534208
amh_255c	6599312	Zeelandia, fort 		-58.512973	6.779128	[]	wd:Q172962
amh_75c	6599313	Zeelandia, fort 		120.160903	23.0018	[]	wd:Q20706255
amh_7c	6599314	Zeelandia, fort 		128.417459	-3.60277	[]	wd:Q104534008
amh_150c	6599315	Zeelandia, fort 	BJ	2.35	6.366666667	[]	wd:Q172962
amh_265c	6599316	Zeelandia, fort 	SR	-55.149705	5.825188	[]	wd:Q656587
amh_40c	6599317	Zeezigt, fort 				[]	
amh_88c	6599318	Zevenhoek, fort				[]	
amh_86c	6599319	Zoutelande, fort	ID	106.7833333	-6.127636	[]	wd:Q104534063
amh_309c	6599320	Zoutman, fort		-70.035703	12.517824	[]	wd:Q610796
amh_1391p	6599321	Manieravare, fort				[]	
amh_1386p	6599322	Tanavare	LK			[]	
amh_1389p	6599323	Alicao				[]	
amh_1109p	6599324	's-Hertogenbosch	SR			[]	
amh_764p	6599325	Abanzee	GH	-1.095471	5.19421	[]	
amh_912p	6599326	Abaqua	GH	-2.2	5.033333333	[]	
amh_356p	6599327	Abobo	ID	128.789113	-3.692153	[]	wd:Q24344034
amh_837p	6599328	Abuga	IN			[]	
amh_313p	6599329	Accra	GH	-0.202777778	5.557777778	[]	wd:Q3761
amh_809p	6599330	Achchuveli	LK			[]	
amh_1958p	6599331	Adam's Peak	LK	80.499388	6.809622	[]	wd:Q60789
amh_314p	6599332	Aden	YE	45.034275	12.801758	[]	wd:Q131694
amh_553p	6599333	Adirogo	ID			[]	
amh_1039p	6599334	Affogados	BR	-34.909236	-8.073931	[]	
amh_935p	6599335	Agathon	NG			[]	
amh_916p	6599336	Aggia	GH	-1.101644	5.187628	[]	
amh_390p	6599337	Agra	IN	78.007708	27.179523	[]	wd:Q42941
amh_571p	6599338	Agter de Steenbergen aan Baaij Fals	ZA			[]	
amh_315p	6599339	Ahmadabad	IN	72.583809	23.048776	[]	wd:Q1070
amh_348p	6599340	Ai	ID	129.773569	-4.528169	[]	wd:Q2635206
amh_593p	6599341	Aijcotta	IN			[]	wd:Q4832541
amh_628p	6599342	Airbangis	ID	99.381609	0.197582	[]	wd:Q13486684
amh_626p	6599343	Airhaji	ID			[]	
amh_357p	6599344	Akoon	ID	128.810586	-3.675044	[]	wd:Q24344039
amh_497p	6599345	Akuressa	LK	80.477378	6.099975	[]	wd:Q27457433
amh_914p	6599346	Akwida	GH	-2.05	4.75	[]	
amh_615p	6599347	Al Basrah	IQ	47.83468	30.523193	[]	wd:Q48195
amh_613p	6599348	Al Mukha	YE	43.243425	13.319555	[]	wd:Q339258
amh_498p	6599349	Alandale	LK			[]	
amh_358p	6599350	Alang	ID	128.001916	-3.774846	[]	wd:Q17998010
amh_943p	6599351	Albany	US	-73.758945	42.649112	[]	
amh_925p	6599352	Allada	BJ	2.15116	6.665204	[]	
amh_594p	6599353	Alleppey	IN	76.32901	9.493297	[]	wd:Q585026
amh_766p	6599354	Alphen	ZA			[]	
amh_499p	6599355	Alvatier	LK			[]	
amh_10393p	6599356	Amazone		-50.910793	0.102459	[]	
amh_432p	6599357	Ambalangoda	LK	80.052799	6.23636	[]	wd:Q4740977
amh_359p	6599358	Ambelau	ID	127.189693	-3.843359	[]	wd:Q456775
amh_316p	6599359	Ambon	ID	128.1647222	-3.706666667	[]	wd:Q18970
amh_360p	6599360	Ameth	ID	128.805608	-3.647923	[]	wd:Q24340698
amh_1069p	6599361	Ampa	GY	-58.573229	6.497403	[]	
amh_1150p	6599362	Amsterdam	NL	4.899158	52.372874	[]	wd:Q727
amh_888p	6599363	Amsterdam eiland	TF	77.558556	-37.824972	[]	
amh_640p	6599364	Amurang	ID	124.598494	1.216301	[]	
amh_761p	6599365	An-Ping	TW	120.16561	22.996086	[]	
amh_832p	6599366	Analaitivu	LK	79.776335	9.670646	[]	wd:Q3523988
amh_473p	6599367	Ancol	ID	106.840832	-6.125194	[]	wd:Q4753096
amh_922p	6599368	Aneho	TG	1.590686	6.229811	[]	wd:Q1018574
amh_1009p	6599369	Anguilla	AI	-63.047848	18.219894	[]	wd:Q25228
amh_860p	6599370	Anjengo	IN	76.756085	8.672182	[]	wd:Q4752774
amh_913p	6599371	Ankobra	GH	-2.26438522	4.883333333	[]	wd:Q557411
amh_936p	6599372	Annobon	GQ	5.632496	-1.419494	[]	
amh_683p	6599373	Anomabu	GH	-1.2	5.13	[]	wd:Q567542
amh_1822p	6599374	Antananarivo	MG	47.53026	-18.911321	[]	wd:Q3915
amh_10273p	6599375	Antigua	AG	-61.80294	17.11951	[]	
amh_468p	6599376	Anyar	ID	105.92278	-6.052564	[]	wd:Q613898
amh_684p	6599377	Apam	GH	-0.74	5.28	[]	wd:Q617438
amh_1080p	6599378	Apoera	SR	-57.163203	5.162882	[]	wd:Q1318695
amh_1141p	6599379	Appa 1	BJ			[]	
amh_1120p	6599380	Approuague rivier	GF	4.0	-52.5	[]	wd:Q2314768
amh_794p	6599381	Appuratota	LK			[]	
amh_1076p	6599382	Aquewayse Post	GY	-57.956421	5.470414	[]	
amh_706p	6599383	Arakan	MM	93.192773	20.591128	[]	
amh_726p	6599384	Arandere	LK			[]	
amh_1059p	6599385	Arebo	NG			[]	
amh_927p	6599386	Arguin	MR	-16.462326	20.59133073	[]	
amh_1068p	6599387	Arinda	GY	-58.6124023	5.87216857	[]	
amh_500p	6599388	Arippu	LK	79.927593	8.793984	[]	wd:Q27447962
amh_1095p	6599389	Armina	GF			[]	
amh_1364p	6599390	Aruba	BQ;AW;CW;SX	-69.981766	12.522391	[]	
amh_746p	6599391	Asaudi	ID	127.959005	-3.108677	[]	
amh_840p	6599392	Ash Shihr	YE	49.606433	14.76318	[]	wd:Q286843
amh_855p	6599393	Ava	MM	96.016449	21.866876	[]	
amh_727p	6599394	Avissawella	LK	80.212616	6.951796	[]	wd:Q3537406
amh_685p	6599395	Axim	GH	-2.240038	4.871535	[]	wd:Q792509
amh_722p	6599396	Aynamaka	IN			[]	
amh_377p	6599397	Ayutthaya	TH	100.577245	14.355202	[]	wd:Q4831587
amh_9626p	6599398	Azoren	PT	-28.373807	38.50223	[]	
amh_10417p	6599399	Baai van Boina	MG	45.980684	-15.835705	[]	
amh_10498p	6599400	Baai van Caledonië	PA	-77.643171	8.83436	[]	
amh_414p	6599401	Babahan	ID			[]	
amh_413p	6599402	Babakan	ID			[]	
amh_451p	6599403	Babar	ID	129.694928	-7.897332	[]	
amh_654p	6599404	Bacan	ID	127.42555	-0.419537	[]	
amh_1000p	6599405	Back Off Bay	BQ;AW;CW;SX	-62.964268	17.465236	[]	
amh_926p	6599406	Badagri	NG	2.882094	6.415187	[]	wd:Q798812
amh_750p	6599407	Baghdad	IQ	44.43333333	33.33333333	[]	wd:Q1530
amh_10257p	6599408	Bahama's	BS	-77.893559	24.58799	[]	
amh_841p	6599409	Bahrein	BH			[]	
amh_793p	6599410	Baipar	IN			[]	
amh_488p	6599411	Baleshwar	IN	86.930666	21.493644	[]	wd:Q641098
amh_762p	6599412	Baliapal	IN	87.279797	21.651365	[]	
amh_361p	6599413	Balsetoe	ID			[]	
amh_751p	6599414	Band-e Kong	IR	54.938321	26.597507	[]	
amh_710p	6599415	Banda Aceh	ID	95.314264	5.557557	[]	
amh_416p	6599416	Banda Lontar	ID	129.879338	-4.546629	[]	wd:Q2658452
amh_349p	6599417	Bandanaira	ID	129.902759	-4.526458	[]	wd:Q1534265
amh_617p	6599418	Bandar-e Abbas	IR	56.275485	27.178951	[]	wd:Q154814
amh_1164p	6599419	Bandremoele	LK			[]	
amh_383p	6599420	Bandung	ID	107.609875	-6.913689	[]	wd:Q10389
amh_642p	6599421	Banggai	ID	123.558311	-1.611345	[]	
amh_1195p	6599422	Bangka, eiland	ID	106.006101	-2.281291	[]	wd:Q188428
amh_755p	6599423	Bangkok	TH	100.5	13.73333333	[]	wd:Q1861
amh_352p	6599424	Banjarmasin	ID	114.591079	-3.319189	[]	wd:Q14182
amh_476p	6599425	Banjoewangie 	ID			[]	
amh_586p	6599426	Bantaeng	ID	119.949625	-5.546408	[]	wd:Q25197744
amh_317p	6599427	Banten	ID	106.194162	-6.027384	[]	wd:Q2086056
amh_852p	6599428	Banyuwangi	ID	114.373333	-8.208984	[]	wd:Q11067
amh_777p	6599429	Barahanagar	IN	88.372171	22.640987	[]	wd:Q712504
amh_988p	6599430	Barbara Strand	BQ;AW;CW;SX	-68.85	12.06666667	[]	wd:Q1884833
amh_989p	6599431	Barbudo	BQ;AW;CW;SX			[]	
amh_992p	6599432	Barcadera	BQ;AW;CW;SX			[]	
amh_627p	6599433	Barus	ID	98.413782	2.018663	[]	wd:Q2886206
amh_1096p	6599434	Batavia 	SR	-55.876125	5.71186	[]	wd:Q1135383
amh_425p	6599435	Bato Tulis	ID			[]	
amh_555p	6599436	Batoe Oelo	ID			[]	
amh_434p	6599437	Batticaloa	LK	81.697875	7.711555	[]	wd:Q1849425
amh_587p	6599438	Baubau	ID	122.596772	-5.460973	[]	wd:Q15378
amh_556p	6599439	Bawean	ID	112.636242	-5.808658	[]	wd:Q812044
amh_475p	6599440	Bekasi	ID	106.99271	-6.089691	[]	wd:Q6517396
amh_1155p	6599441	Bellepatnam	IN			[]	
amh_937p	6599442	Benguela	AO	13.400738	-12.577769	[]	
amh_951p	6599443	Benin City	NG	5.622658	6.332872	[]	
amh_502p	6599444	Bentota	LK	79.998829	6.420475	[]	wd:Q4890663
amh_10282p	6599445	Bequia		-61.23144	13.010437	[]	wd:Q257857
amh_9425p	6599446	Berbice	GY	-57.516343	6.244121	[]	
amh_10140p	6599447	Berg en Dal	SR	-55.068749	5.137209	[]	
amh_950p	6599448	Bergen	US	-74.13333333	40.65	[]	wd:Q120503
amh_530p	6599449	Betaal	LK	79.874857	6.979985	[]	
amh_686p	6599450	Beyin	GH	-2.645481	5.000744	[]	wd:Q4899870
amh_1765p	6599451	Bhadrackh	IN	86.6	21.08333333	[]	
amh_675p	6599452	Bhaij Fals	ZA			[]	
amh_623p	6599453	Bharuch	IN	72.99963	21.713258	[]	wd:Q760153
amh_1769p	6599454	Bijapur	IN	75.8	16.78333333	[]	wd:Q4691355
amh_584p	6599455	Bima	ID	118.726058	-8.454459	[]	wd:Q12473568
amh_542p	6599456	Bimlipatam	IN	83.451608	17.88664	[]	wd:Q2483868
amh_643p	6599457	Bintauna	ID	123.4552969	0.880588	[]	
amh_1013p	6599458	Black Rock	TT	-60.782701	11.207113	[]	
amh_9744p	6599459	Bloedfort	CW	-68.931015	12.110567	[]	
amh_679p	6599460	Bloemfontein	ZA	26.216667	-29.116667	[]	wd:Q181439
amh_10572p	6599461	Boano	ID	127.912415	-2.959174	[]	
amh_423p	6599462	Bogor	ID	106.792724	-6.589965	[]	wd:Q10393
amh_1041p	6599463	Bom Jesus	BR			[]	
amh_858p	6599464	Bommelshoek	ZA			[]	
amh_379p	6599465	Booi	ID	128.661869	-3.609949	[]	wd:Q12477084
amh_469p	6599466	Borne	ID			[]	
amh_1119p	6599467	Borslem Island	GY	-58.216946	6.599173	[]	wd:Q25249086
amh_845p	6599468	Boshof	ZA			[]	
amh_987p	6599469	Bottom, The	BQ;AW;CW;SX	-63.249335	17.626272	[]	
amh_608p	6599470	Boucquetchina	MY			[]	
amh_557p	6599471	Boyolali	ID	110.6666667	-7.483333333	[]	wd:Q10609
amh_1097p	6599472	Brandwacht	SR			[]	
amh_558p	6599473	Brebes	ID	109.036546	-6.86678	[]	wd:Q10953943
amh_960p	6599474	Brooklyn	US	-73.996444	40.697056	[]	wd:Q72912
amh_570p	6599475	Buffeljagsrivier	ZA	20.534277	-34.045406	[]	wd:Q4787901
amh_698p	6599476	Buitenverwachting	ZA			[]	
amh_978p	6599477	Bullenbaai	BQ;AW;CW;SX	-69.023337	12.194821	[]	wd:Q4996757
amh_585p	6599478	Bulukumba	ID	120.195572	-5.552431	[]	wd:Q864969
amh_834p	6599479	Bungku	ID	121.972089	-2.544815	[]	wd:Q4196210
amh_645p	6599480	Buol	ID			[]	
amh_772p	6599481	Burhanpur	IN	76.228623	21.310086	[]	wd:Q593193
amh_967p	6599482	Burlington Island	US	-74.845698	40.092124	[]	
amh_362p	6599483	Buru	ID	126.721344	-3.354405	[]	wd:Q271030
amh_616p	6599484	Bushehr	IR	50.830904	28.990874	[]	wd:Q158928
amh_958p	6599485	Bushwick	US	-73.921473	40.695607	[]	wd:Q2288728
amh_687p	6599486	Butri	GH	-1.939455	4.803371	[]	
amh_993p	6599487	Cabajé	BQ;AW;CW;SX			[]	
amh_1027p	6599488	Cabedelo	BR	-34.834864	-6.970049	[]	wd:Q986350
amh_941p	6599489	Cabinda	AO	12.189624	-5.554097	[]	
amh_1042p	6599490	Cabo de Santo Agostinho	BR	-8.266666667	-35.0	[]	wd:Q1637538
amh_1019p	6599491	Cajamue eiland	BR	-52.333097	-1.598834	[]	
amh_1188p	6599492	Calamatta	ID			[]	
amh_318p	6599493	Calicut	IN	75.777161	11.258004	[]	wd:Q28729
amh_10243p	6599494	Callao	PE	-77.142269	-12.04994	[]	wd:Q105037
amh_605p	6599495	Callewette	IN	76.251547	9.967371	[]	
amh_1060p	6599496	Cambamba	AO	14.484101	-9.748454	[]	
amh_424p	6599497	Campong Baro	ID			[]	
amh_9625p	6599498	Canarische Eilanden	IC	-16.482812	28.387403	[]	wd:Q5813
amh_319p	6599499	Cannanore	IN	75.373564	11.87827	[]	wd:Q33428416
amh_688p	6599500	Cape Coast	GH	-1.2405	5.105	[]	
amh_503p	6599501	Cape Comorin	IN	77.549644	8.07988	[]	wd:Q946721
amh_320p	6599502	Cape Town	ZA	18.42355	-33.925628	[]	wd:Q5465
amh_985p	6599503	Caracasbaai	BQ;AW;CW;SX	-68.861652	12.073588	[]	wd:Q531980
amh_489p	6599504	Cariemabaath	IN			[]	
amh_472p	6599505	Carita	ID			[]	wd:Q13547638
amh_911p	6599506	Carresoela	ID			[]	
amh_1067p	6599507	Cartabo	GY			[]	
amh_9137p	6599508	Cassewinica kreek	SR	-54.883897	5.856026	[]	wd:Q32589404
amh_649p	6599509	Castela	ID	127.324626	0.755717	[]	wd:Q17052192
amh_848p	6599510	Castella	IN			[]	
amh_1056p	6599511	Castro	CL	-73.763841	-42.482115	[]	wd:Q3744
amh_9809p	6599512	Caswienica 	SR	-54.806676	5.502703	[]	
amh_9919p	6599513	Caswinika rivier	SR	-54.637111	5.714279	[]	
amh_1124p	6599514	Cayenne	GF	-52.33278	4.935929	[]	
amh_1064p	6599515	Cayouni rivier, post aan de	GY			[]	
amh_9899p	6599516	Ceder kreek	SR	-54.905192	5.724008	[]	wd:Q32610621
amh_452p	6599517	Celam	ID			[]	wd:Q14917461
amh_810p	6599518	Chankanai	LK	79.98333333	9.75	[]	wd:Q5072198
amh_495p	6599519	Chapra	IN	84.727764	25.781344	[]	wd:Q1755440
amh_1114p	6599520	Charlotte Amelia	VI	-64.933076	18.341898	[]	
amh_1085p	6599521	Charlotteville	TT	-60.551364	11.318933	[]	wd:Q1067459
amh_811p	6599522	Chavakachcheri	LK	80.162637	9.659646	[]	wd:Q1068504
amh_596p	6599523	Chendamangalam	IN	76.230737	10.162504	[]	wd:Q886578
amh_531p	6599524	Chilaw	LK	79.793086	7.576925	[]	wd:Q2495639
amh_1055p	6599525	Chiloè Island	CL	-42.66666667	-74.0	[]	wd:Q177608
amh_833p	6599526	Chinco	ID	100.559646	-1.353306	[]	
amh_730p	6599527	Chinnecallette Delle	LK			[]	
amh_1767p	6599528	Chittagong	BD	91.825347	22.327767	[]	wd:Q1122278
amh_597p	6599529	Chowghat	IN	76.018939	10.580803	[]	
amh_1115p	6599530	Christiansted	VI	-64.704008	17.74509	[]	wd:Q994719
amh_321p	6599531	Chunchura	IN	88.401647	22.890013	[]	wd:Q60616516
amh_812p	6599532	Chundikkulam	LK	80.58333333	9.45	[]	wd:Q4518081
amh_877p	6599533	Cibinong	ID			[]	
amh_408p	6599534	Cilincing	ID			[]	
amh_407p	6599535	Cipanas	ID			[]	wd:Q12479219
amh_406p	6599536	Cipir/Pulau Kahyangan	ID			[]	wd:Q2109138
amh_354p	6599537	Cirebon	ID	108.566244	-6.716182	[]	wd:Q10395
amh_874p	6599538	Cisarua	ID			[]	
amh_572p	6599539	Clapmuts	ZA	18.865142	-33.808178	[]	wd:Q2788523
amh_9069p	6599540	Clevia Plantage	SR	-55.11325	5.868061	[]	
amh_322p	6599541	Cochin	IN	76.258793	9.939431	[]	wd:Q1800
amh_889p	6599542	Cocos eilanden	CC			[]	
amh_1001p	6599543	Coculusbaai	BQ;AW;CW;SX	-62.999674	17.519577	[]	
amh_9826p	6599544	Coermotibo 	SR	-54.3640838	5.708603685	[]	
amh_9864p	6599545	Coesowinie rivier	GY	-57.405462	5.631619	[]	
amh_388p	6599546	Colesberg	ZA	25.097744	-30.719112	[]	wd:Q2232441
amh_323p	6599547	Colombo	LK	79.844327	6.933669	[]	wd:Q35381
amh_507p	6599548	Colombo Gammo	LK			[]	
amh_1118p	6599549	Comaribo	GF	-51.697979	4.38947	[]	wd:Q3322280
amh_9928p	6599550	Cometawana kreek	SR	-54.905795	5.782861	[]	
amh_453p	6599551	Commer	ID			[]	
amh_9072p	6599552	Commewijne Rivier	SR	-55.063004	5.894127	[]	wd:Q1115486
amh_1004p	6599553	Compagnie Bay	BQ;AW;CW;SX	-62.96223	17.495752	[]	
amh_1002p	6599554	Concordia baai	BQ;AW;CW;SX	-62.977229	17.502956	[]	
amh_1079p	6599555	Concordia, post	GY	-57.5	5.716666667	[]	
amh_543p	6599556	Conjemere	IN			[]	
amh_419p	6599557	Constantia	ZA	18.44175	-34.019354	[]	wd:Q1127739
amh_9882p	6599558	Coppename rivier	SR	-55.897408	5.7707444	[]	wd:Q11
amh_9976p	6599559	Corantijne Rivier		-57.15254	5.77838	[]	
amh_952p	6599560	Corisco, Island	GQ	9.318266	0.915774	[]	wd:Q749561
amh_1098p	6599561	Coronie	SR	-56.31666667	5.866666667	[]	wd:Q1130141
amh_1003p	6599562	Corre Corre baai	BQ;AW;CW;SX	-62.948647	17.487546	[]	
amh_490p	6599563	Cossimbazar	IN			[]	wd:Q675531
amh_9200p	6599564	Cottica 	SR	-54.796494	5.851733	[]	wd:Q1090505
amh_787p	6599565	Covelong	IN	80.250093	12.787205	[]	wd:Q4991956
amh_979p	6599566	Crabbebaai	BQ;AW;CW;SX			[]	
amh_355p	6599567	Cranganur	IN	76.211747	10.196296	[]	wd:Q3296456
amh_534p	6599568	Cuddalore	IN	79.769061	11.71578	[]	wd:Q279951
amh_699p	6599569	Cuijlen de	ZA			[]	
amh_844p	6599570	Daljosaphat	ZA			[]	
amh_876p	6599571	Daman	IN	72.832389	20.415028	[]	
amh_454p	6599572	Damar	ID	128.6666667	-7.116666667	[]	wd:Q1453389
amh_477p	6599573	Damar-Besar	ID			[]	wd:Q2713687
amh_563p	6599574	Dasseneiland	ZA	18.086572	-33.423705	[]	wd:Q2671186
amh_1105p	6599575	De Hoop	SR	-55.100241	5.732314	[]	
amh_1152p	6599576	Delft	NL			[]	
amh_505p	6599577	Delft island	LK	79.66666667	9.533333333	[]	wd:Q27442973
amh_324p	6599578	Demak	ID	110.639505	-6.892685	[]	wd:Q10967180
amh_9341p	6599579	Demerara, rivier	GY	-58.18213	6.778849	[]	wd:Q1185369
amh_748p	6599580	Dender	ID	129.951917	-4.5352	[]	
amh_1099p	6599581	Devil's Harwar	SR			[]	
amh_491p	6599582	Dhaka	BD	90.406823	23.70851	[]	wd:Q2024719
amh_899p	6599583	Diu	IN	70.988324	20.715376	[]	
amh_689p	6599584	Dixcove	GH	-1.950381	4.791568	[]	wd:Q1231673
amh_647p	6599585	Dodinga	ID	127.643917	0.856644	[]	
amh_800p	6599586	Drakenstein	ZA			[]	
amh_544p	6599587	Draksharam	IN			[]	
amh_509p	6599588	Dwars in de weg	LK	81.214964	8.54321	[]	wd:Q27442022
amh_807p	6599589	Edappalli	IN			[]	
amh_719p	6599590	Edatouritti	IN			[]	
amh_813p	6599591	Elephant Pass	LK	80.405138	9.525697	[]	wd:Q12974058
amh_682p	6599592	Elmina	GH	-1.350489	5.086841	[]	wd:Q968662
amh_857p	6599593	Elsjes Coraal	ZA			[]	
amh_814p	6599594	Eluthumadduval	LK			[]	
amh_1153p	6599595	Enkhuizen	NL	5.292306	52.703175	[]	
amh_995p	6599596	Epe	NG	3.975134	6.580714	[]	
amh_1081p	6599597	Epira	GY	-57.333283	5.13309	[]	
amh_1154p	6599598	Erang	ID	127.91509	-3.291304	[]	
amh_731p	6599599	Erkelenchene	LK			[]	
amh_620p	6599600	Esfahan	IR	51.679244	32.649132	[]	wd:Q42053
amh_10515p	6599601	Essaouira	MA	-9.772971	31.510285	[]	wd:Q216939
amh_9345p	6599602	Essequibo	GY	-58.525045	6.790547	[]	
amh_954p	6599603	Factorij J. van Roubergen	CG			[]	
amh_9640p	6599604	Ferdonando d'Noronho eiland	BR	-32.426843	-3.854641	[]	
amh_1053p	6599605	Fernando de Noronha	BR	-32.434587	-3.859116	[]	wd:Q175057
amh_1066p	6599606	Flag Island	GY	-58.515723	6.780577	[]	
amh_959p	6599607	Flatbush	US	-73.961341	40.641963	[]	wd:Q5283688
amh_961p	6599608	Flatlands	US	-73.933368	40.629262	[]	
amh_956p	6599609	Flushing	US	-73.833675	40.762861	[]	
amh_749p	6599610	Fombetokke	MG			[]	
amh_1010p	6599611	Fort Bay	BQ;AW;CW;SX	-63.251725	17.616405	[]	
amh_1024p	6599612	Fortaleza	BR	-38.525476	-3.724143	[]	wd:Q43463
amh_680p	6599613	Franschhoek	ZA	19.119251	-33.908854	[]	wd:Q615709
amh_955p	6599614	Freedland	US	-73.86666667	40.83333333	[]	
amh_982p	6599615	Fuik Baai	BQ;AW;CW;SX	-68.829706	12.051319	[]	wd:Q22088371
amh_701p	6599616	Fuzhou	CN	119.306345	26.058633	[]	wd:Q1033221
amh_648p	6599617	Galela	ID	127.84049	1.823766	[]	
amh_325p	6599618	Galle	LK	80.217612	6.033871	[]	wd:Q319366
amh_536p	6599619	Galoe	ID			[]	
amh_573p	6599620	Gansche Craal	ZA			[]	
amh_1100p	6599621	Gelderland	SR	-54.986705	5.451745	[]	
amh_1070p	6599622	Georgetown	GY	-58.158975	6.819483	[]	wd:Q10717
amh_759p	6599623	Geser	ID	130.897236	-3.882067	[]	
amh_9624p	6599624	Gibraltar		-5.345404	36.125999	[]	wd:Q1410
amh_673p	6599625	Gintota	LK	80.179031	6.061526	[]	wd:Q27446965
amh_905p	6599626	Girie	ID			[]	
amh_661p	6599627	Gitaislam	ID			[]	
amh_964p	6599628	Gloucester City	US	-75.118876	39.895382	[]	
amh_881p	6599629	Goa 	IN	73.881633	15.442015	[]	
amh_588p	6599630	Goa 	ID			[]	
amh_908p	6599631	Goed Begin, Logie	ID			[]	
amh_510p	6599632	Goenaville	LK			[]	
amh_690p	6599633	Goeree Island	SN	-17.3989319	14.6675879	[]	wd:Q244347
amh_910p	6599634	Gogodon	ID			[]	
amh_780p	6599635	Golepallem	IN			[]	
amh_545p	6599636	Golkonda	IN	78.404013	17.385023	[]	wd:Q17986822
amh_9642p	6599637	Gonçalo Álvares eiland	ZA	-9.936879	-40.313515	[]	wd:Q505935
amh_10575p	6599638	Goram	ID	131.406705	-3.99733	[]	
amh_650p	6599639	Gorontalo	ID	123.059134	0.542442	[]	
amh_9005p	6599640	Gouverneurseiland	US	-74.016759	40.689545	[]	
